16
-1	-1	-1	-1	14	6	-1	-1	9	12	15	-1	-1	16	-1	7
-1	-1	12	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10
6	-1	-1	-1	9	-1	16	1	-1	-1	-1	-1	-1	14	5	-1
3	14	10	11	-1	-1	-1	-1	-1	16	-1	-1	-1	9	-1	1
-1	-1	5	9	12	8	14	-1	3	6	1	4	-1	-1	-1	16
-1	-1	15	-1	-1	-1	-1	9	8	10	-1	16	12	-1	14	-1
-1	6	8	-1	-1	-1	5	-1	14	15	-1	-1	-1	-1	9	2
-1	16	14	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	7	-1	-1
-1	-1	9	13	-1	15	-1	-1	-1	-1	-1	14	-1	-1	-1	-1
14	15	-1	6	2	16	11	5	-1	-1	-1	8	-1	12	-1	-1
12	-1	1	8	13	-1	-1	-1	-1	11	3	-1	-1	4	-1	15
10	-1	4	7	-1	-1	-1	-1	-1	-1	-1	6	5	-1	-1	14
7	9	-1	-1	-1	-1	-1	2	13	-1	-1	12	-1	6	-1	3
-1	10	6	-1	4	1	3	14	16	-1	11	7	2	13	12	9
1	13	-1	14	-1	12	-1	6	10	-1	-1	-1	16	11	-1	-1
-1	12	16	-1	11	5	9	13	2	-1	6	-1	14	-1	-1	-1
