25
4	24	15	23	8	18	19	22	12	16	10	2	1	11	13	14	9	6	17	-1	5	20	7	21	25
-1	25	13	14	21	10	15	1	11	4	6	7	20	16	17	2	19	23	5	24	12	3	9	22	8
7	19	2	11	5	8	17	21	24	20	9	25	4	23	3	13	15	12	10	22	18	16	6	1	14
6	9	16	3	12	2	5	23	7	13	8	18	14	21	22	-1	4	20	1	25	15	10	17	19	24
10	17	1	-1	20	9	3	14	6	25	-1	15	24	5	12	7	21	8	16	18	13	23	11	-1	-1
20	1	21	9	7	12	11	8	16	6	15	17	19	22	24	25	3	-1	13	10	14	18	4	23	2
8	16	10	25	22	-1	14	2	17	24	11	23	21	18	-1	15	20	19	6	4	3	1	5	12	13
12	18	23	15	24	19	20	3	4	-1	5	14	13	8	6	22	16	9	2	21	7	25	10	11	17
2	-1	5	19	6	25	23	10	13	15	4	1	12	3	16	8	18	11	-1	17	21	9	22	24	20
3	13	11	17	4	21	22	18	9	5	7	20	25	2	10	23	1	24	14	12	8	6	-1	16	19
14	23	22	18	17	1	6	24	10	7	-1	5	-1	15	20	19	13	21	8	9	25	2	12	4	16
1	15	24	7	11	3	4	13	23	21	22	12	18	9	19	16	2	25	20	5	6	17	14	8	10
16	12	8	-1	2	5	9	25	19	17	13	4	6	10	14	3	24	15	22	23	11	7	1	20	18
5	20	6	10	13	16	12	11	15	8	1	24	2	-1	23	17	14	18	4	-1	22	19	21	3	9
25	3	-1	4	19	22	18	20	14	2	16	8	17	7	21	1	11	10	12	6	23	15	24	13	5
13	11	20	16	10	24	21	17	5	12	2	9	3	14	7	6	23	22	-1	8	1	-1	25	18	-1
19	5	3	8	25	14	10	4	22	9	18	13	15	24	-1	12	7	16	11	20	17	21	2	6	23
15	4	18	2	14	23	1	7	25	11	17	6	22	19	8	21	10	3	24	13	20	5	16	9	12
24	7	17	6	23	15	8	19	20	3	12	21	16	4	5	9	25	1	18	2	-1	22	13	14	11
22	21	12	1	9	13	16	6	2	18	23	11	10	20	-1	4	5	17	-1	14	24	8	19	7	3
23	22	19	5	16	11	2	15	21	10	14	-1	7	17	18	24	8	13	9	1	4	12	-1	25	6
9	10	4	12	3	20	7	16	18	22	21	19	23	13	15	-1	6	14	25	11	2	24	8	17	1
17	2	25	13	1	4	24	12	3	19	20	16	-1	6	11	10	22	7	23	15	9	14	18	5	21
11	6	14	20	15	17	25	5	8	23	24	22	9	1	4	18	12	2	21	16	-1	13	3	10	7
21	8	7	24	18	6	13	9	1	14	25	10	5	12	2	20	17	4	3	19	16	11	23	15	22
