25
25	17	1	-1	13	11	20	-1	6	-1	-1	24	-1	3	12	21	-1	5	9	14	15	23	-1	-1	10
4	9	3	-1	12	-1	21	-1	13	19	22	7	-1	18	16	1	8	17	2	-1	11	-1	6	-1	-1
7	21	-1	-1	-1	-1	25	-1	12	10	-1	13	6	1	9	22	23	15	16	11	19	3	17	4	20
19	-1	16	22	5	18	14	7	-1	3	-1	2	-1	21	15	-1	20	25	4	-1	1	9	-1	-1	-1
-1	11	-1	6	20	4	-1	9	1	22	23	-1	17	8	-1	7	3	10	19	13	16	21	-1	-1	-1
1	10	20	17	22	12	19	24	-1	15	25	3	9	6	-1	4	11	2	-1	-1	18	16	-1	8	7
-1	4	8	24	23	13	10	1	11	2	16	19	18	-1	22	25	7	21	5	20	-1	17	9	6	14
2	-1	5	19	11	-1	9	-1	23	-1	20	17	8	24	21	14	6	1	18	-1	-1	10	15	-1	13
13	18	-1	-1	14	17	-1	-1	16	-1	4	15	10	-1	1	8	9	22	12	3	24	-1	-1	23	-1
16	6	-1	9	3	-1	-1	14	-1	18	-1	-1	2	7	-1	24	17	19	15	10	-1	1	4	-1	11
-1	-1	2	12	-1	14	13	6	10	-1	17	9	5	19	25	18	1	20	11	7	23	-1	-1	-1	-1
-1	-1	11	-1	7	-1	-1	18	9	-1	21	4	-1	-1	13	-1	-1	-1	6	17	5	20	-1	25	-1
6	5	-1	20	-1	23	1	-1	25	24	-1	12	-1	15	11	9	-1	-1	-1	19	7	-1	14	18	17
-1	-1	-1	-1	4	21	16	17	7	-1	2	18	22	14	20	-1	24	13	23	15	-1	12	-1	10	1
22	14	-1	23	-1	-1	3	11	-1	5	-1	6	-1	10	-1	-1	-1	4	25	2	-1	-1	-1	21	19
-1	15	-1	-1	2	-1	-1	22	-1	6	11	-1	23	25	7	-1	16	9	20	-1	13	-1	-1	-1	21
-1	-1	23	7	6	5	-1	16	4	21	3	-1	-1	-1	19	11	-1	14	10	-1	-1	18	25	-1	-1
-1	-1	10	11	-1	-1	2	3	14	9	12	-1	-1	-1	17	15	25	-1	1	4	-1	19	23	-1	-1
12	22	-1	-1	1	25	23	-1	20	-1	18	-1	13	-1	6	3	19	7	24	8	-1	15	5	17	4
-1	-1	-1	5	-1	-1	-1	-1	24	13	9	10	14	22	-1	-1	-1	6	17	21	20	-1	7	16	-1
-1	-1	6	14	19	16	4	-1	-1	1	-1	23	25	13	-1	-1	22	-1	21	9	17	7	18	11	-1
-1	-1	-1	-1	15	6	-1	13	8	14	1	-1	19	4	3	17	10	11	-1	25	21	2	16	-1	-1
11	3	4	-1	17	10	-1	25	2	20	-1	22	21	9	-1	19	15	16	8	6	-1	14	1	24	-1
10	8	22	16	25	-1	11	-1	-1	23	24	-1	7	17	-1	13	5	-1	3	-1	4	-1	20	19	-1
21	-1	-1	1	-1	24	15	-1	22	-1	6	11	-1	-1	8	2	-1	23	14	-1	-1	13	3	5	-1
