25
-1	-1	-1	13	2	5	15	-1	24	19	14	3	-1	9	25	-1	16	7	21	18	1	10	17	20	22
25	7	20	5	-1	11	2	-1	1	10	22	19	-1	18	16	6	17	14	9	3	15	4	24	8	-1
24	17	10	-1	19	21	18	22	14	8	23	-1	7	2	13	20	1	11	4	-1	16	6	9	12	3
8	-1	-1	12	22	16	7	17	20	6	1	15	11	-1	4	-1	5	2	19	24	13	-1	25	21	14
14	6	16	18	1	23	25	3	4	-1	21	17	24	-1	20	12	10	13	15	22	2	-1	19	5	11
22	-1	11	16	15	12	10	2	5	25	9	-1	1	6	14	4	3	20	17	19	7	21	8	18	24
7	3	-1	19	10	1	22	4	9	24	5	25	8	17	23	-1	21	18	12	16	-1	11	6	15	20
21	18	14	9	5	6	16	11	8	20	12	-1	3	4	19	7	23	10	-1	15	25	17	2	-1	13
1	-1	24	2	17	-1	-1	15	23	21	16	7	18	20	22	14	25	5	6	11	4	9	10	3	12
6	20	12	-1	25	17	3	18	7	14	15	-1	21	11	-1	13	9	24	8	1	19	23	22	16	5
2	4	18	14	23	22	17	24	19	15	8	11	16	-1	6	5	13	25	3	10	21	20	1	7	9
20	22	-1	21	24	3	1	16	12	4	10	23	13	-1	15	11	7	8	18	-1	5	2	14	6	-1
17	10	25	7	11	8	-1	-1	13	5	3	20	4	-1	1	9	2	22	16	21	-1	12	18	24	15
19	-1	-1	8	16	-1	20	10	25	-1	18	22	9	21	-1	24	14	23	1	12	11	3	13	4	17
13	5	1	3	12	18	-1	9	21	11	2	14	17	7	-1	19	6	15	20	4	10	8	-1	22	25
3	19	8	24	7	20	11	25	10	23	6	16	2	13	18	17	15	4	5	14	12	22	21	9	1
11	13	-1	10	14	4	21	5	16	12	-1	-1	-1	15	3	1	18	9	-1	2	17	24	7	23	6
12	16	5	20	9	19	6	-1	22	17	7	1	-1	23	11	3	-1	21	10	13	18	15	4	14	2
23	2	21	17	6	24	13	1	15	18	4	10	22	14	9	-1	11	12	-1	20	3	19	5	25	8
-1	25	4	1	18	14	9	7	3	2	17	21	-1	24	-1	-1	19	6	23	8	20	13	11	-1	16
10	14	-1	-1	8	9	12	19	18	-1	13	-1	23	-1	21	25	20	16	2	5	-1	-1	15	11	7
16	-1	-1	25	4	15	5	20	11	3	24	-1	-1	-1	7	21	8	19	13	9	22	14	-1	17	18
5	24	15	23	13	7	8	21	17	-1	-1	18	14	22	2	-1	-1	1	11	6	9	-1	-1	19	4
18	1	7	11	20	-1	4	14	6	13	-1	9	-1	5	-1	15	22	-1	24	23	8	16	12	-1	21
9	21	19	22	3	25	24	23	-1	1	11	12	15	16	8	18	4	17	14	7	6	5	20	-1	10
