25
15	17	24	-1	22	9	7	20	21	1	14	4	-1	18	2	3	10	5	25	-1	-1	8	16	11	12
4	-1	16	12	3	19	6	2	5	-1	-1	22	24	9	20	18	17	11	8	7	15	10	13	-1	25
-1	23	9	21	18	25	22	-1	-1	16	3	-1	12	1	13	20	4	19	15	6	24	2	17	14	7
7	20	10	25	2	17	4	3	11	13	8	15	16	6	-1	1	12	24	23	14	5	18	9	-1	21
5	-1	6	13	8	15	24	12	23	18	7	-1	11	25	17	16	21	-1	22	2	1	3	4	20	19
3	-1	20	11	15	18	-1	14	22	23	25	12	4	2	16	13	-1	21	19	8	7	24	-1	6	1
13	4	14	6	10	21	2	16	8	12	11	1	20	7	18	24	23	15	3	22	17	-1	19	-1	5
16	8	-1	17	7	4	-1	25	-1	3	23	24	13	15	5	11	-1	10	1	12	2	20	14	18	22
22	12	-1	18	9	7	11	1	24	15	6	14	8	17	10	2	5	25	16	20	21	-1	23	4	3
1	24	23	2	-1	10	13	5	6	20	22	21	-1	-1	9	14	7	18	17	4	8	-1	15	12	16
-1	10	2	5	12	24	18	21	-1	8	16	23	15	-1	22	17	19	-1	20	3	14	-1	1	13	6
-1	-1	4	-1	1	20	15	11	14	6	19	3	10	13	7	-1	16	2	18	21	23	5	8	25	17
14	3	18	7	17	5	16	23	19	22	4	-1	25	12	6	-1	1	13	24	9	10	15	21	2	-1
21	19	15	23	13	12	3	9	4	10	2	-1	17	24	1	6	11	-1	5	25	22	16	18	7	20
20	-1	11	8	-1	13	1	17	25	2	9	18	-1	-1	21	-1	15	7	10	23	19	12	3	24	4
-1	13	1	15	24	8	25	19	3	5	17	2	6	-1	23	7	20	16	12	11	9	4	22	10	14
2	9	7	-1	14	-1	10	-1	20	11	1	-1	18	-1	15	23	8	22	6	-1	12	17	5	21	-1
17	6	-1	22	-1	2	14	15	18	-1	20	16	-1	-1	-1	10	13	3	21	24	11	7	25	1	23
-1	11	25	10	20	1	9	22	12	21	24	19	7	8	3	5	14	17	4	-1	18	6	-1	16	13
12	21	5	16	-1	6	23	24	17	7	10	-1	14	22	11	25	2	1	9	18	3	19	20	8	15
8	18	-1	14	21	3	12	6	16	9	15	17	-1	10	-1	-1	25	20	-1	-1	13	23	7	5	2
19	-1	12	24	5	22	20	10	-1	-1	13	11	-1	23	4	21	18	8	7	16	25	14	6	3	9
6	7	17	20	16	14	21	18	-1	25	12	9	22	3	8	19	24	23	2	5	4	1	11	15	10
9	25	3	4	23	11	5	7	-1	19	-1	6	1	16	14	15	-1	12	13	10	20	21	24	17	8
10	-1	13	1	11	23	-1	4	-1	24	5	7	21	-1	-1	-1	3	6	14	17	16	22	-1	19	-1
