25
-1	-1	14	-1	23	-1	-1	10	20	25	17	-1	-1	11	-1	22	21	18	5	9	16	8	-1	-1	-1
-1	11	7	18	8	-1	3	-1	1	-1	19	2	6	-1	14	23	-1	10	15	13	-1	21	9	-1	20
-1	9	-1	16	-1	5	8	6	14	-1	-1	12	24	23	-1	20	19	3	-1	4	11	-1	25	10	-1
4	-1	6	20	15	11	18	-1	23	-1	25	8	22	-1	16	-1	-1	-1	24	17	12	-1	-1	-1	-1
-1	5	13	3	25	15	22	-1	17	-1	9	20	-1	-1	-1	11	12	-1	6	-1	23	14	-1	4	2
-1	10	-1	11	1	16	-1	-1	8	17	-1	-1	-1	-1	3	18	22	-1	2	-1	13	23	15	-1	-1
-1	25	20	-1	-1	22	-1	-1	-1	18	-1	-1	-1	-1	15	-1	3	-1	21	-1	8	-1	17	14	10
9	21	8	13	-1	-1	15	20	-1	11	18	-1	17	-1	23	-1	-1	24	7	-1	-1	-1	2	-1	16
7	18	-1	14	-1	1	-1	-1	-1	-1	10	5	13	-1	20	12	16	-1	8	15	-1	-1	19	21	9
-1	-1	22	24	3	-1	-1	14	-1	6	21	16	2	-1	-1	9	-1	25	17	19	20	11	7	-1	18
11	14	25	6	-1	21	-1	-1	19	-1	-1	9	3	4	10	7	-1	-1	-1	-1	17	-1	-1	8	1
-1	13	9	8	24	-1	-1	18	-1	7	5	23	-1	-1	-1	-1	-1	15	10	21	25	-1	-1	-1	-1
-1	7	23	-1	10	-1	-1	11	-1	8	13	17	1	-1	2	-1	-1	-1	-1	3	-1	-1	14	18	21
-1	2	21	12	18	-1	1	-1	-1	9	20	-1	-1	-1	-1	25	17	-1	-1	-1	-1	19	-1	3	7
-1	-1	-1	-1	20	25	-1	-1	-1	5	-1	21	-1	-1	-1	-1	6	9	-1	1	-1	-1	-1	-1	22
14	-1	-1	-1	-1	23	20	-1	11	-1	1	22	9	12	-1	16	-1	-1	-1	-1	7	-1	8	19	-1
-1	-1	11	7	-1	18	-1	1	-1	15	8	19	25	-1	5	-1	14	4	9	22	-1	-1	-1	2	-1
2	1	-1	25	9	12	4	-1	21	-1	-1	-1	23	17	-1	8	-1	-1	3	20	14	10	-1	-1	-1
-1	-1	-1	23	-1	2	-1	7	9	-1	16	-1	10	-1	11	21	24	17	12	-1	-1	-1	4	25	-1
-1	-1	24	-1	21	17	19	8	-1	22	-1	-1	14	-1	4	-1	-1	7	-1	25	-1	-1	5	-1	12
24	-1	-1	19	2	-1	16	-1	-1	20	-1	-1	-1	13	-1	-1	10	1	-1	11	-1	-1	-1	9	8
-1	6	17	9	14	-1	11	13	2	-1	23	4	8	15	24	-1	18	-1	16	12	21	5	-1	7	25
18	-1	-1	-1	7	19	5	12	-1	24	-1	10	-1	1	-1	-1	-1	-1	25	-1	2	-1	23	11	-1
22	12	10	-1	13	9	23	-1	25	4	11	-1	5	-1	-1	17	8	21	-1	-1	1	18	16	-1	14
-1	20	-1	-1	11	8	-1	22	-1	-1	-1	-1	-1	16	9	-1	-1	23	13	7	19	15	10	17	24
