25
-1	-1	16	-1	14	11	7	-1	5	2	17	20	8	-1	21	13	10	15	12	22	4	25	3	9	23
-1	17	10	15	24	-1	6	9	-1	16	5	-1	2	7	-1	11	1	4	20	25	-1	-1	22	8	21
22	9	-1	-1	8	14	-1	-1	21	13	15	4	-1	11	-1	-1	5	-1	-1	-1	20	7	-1	6	16
21	7	20	5	25	23	4	24	-1	-1	-1	16	18	-1	22	14	17	9	-1	-1	1	-1	-1	10	11
2	-1	-1	13	4	22	-1	17	20	1	-1	25	9	6	14	7	-1	21	8	18	24	15	12	19	5
15	23	11	16	22	-1	21	-1	18	7	13	14	-1	-1	9	-1	3	17	4	19	5	-1	2	25	12
17	8	24	2	-1	12	9	10	3	4	7	22	20	18	16	5	25	6	14	11	23	19	15	21	13
5	-1	14	9	21	-1	17	2	1	25	24	19	-1	3	12	10	-1	-1	7	-1	8	-1	-1	20	6
-1	3	-1	-1	7	20	11	6	-1	14	25	23	17	8	-1	18	-1	12	2	16	9	-1	4	24	-1
-1	20	12	4	6	-1	-1	22	16	19	2	10	11	21	15	24	9	8	13	1	7	-1	18	14	17
-1	12	2	25	16	18	14	-1	17	22	6	-1	1	-1	24	19	8	13	21	9	11	5	20	3	-1
3	-1	19	22	9	10	-1	-1	-1	-1	12	-1	16	15	11	17	4	14	18	7	2	-1	-1	1	-1
20	1	7	11	-1	-1	-1	12	2	8	9	17	-1	19	25	3	22	-1	-1	23	6	4	-1	-1	10
13	-1	15	23	-1	-1	25	-1	19	9	-1	2	-1	14	20	1	12	11	10	-1	-1	8	-1	-1	7
8	14	17	6	10	7	1	15	11	24	4	21	3	23	-1	16	20	2	25	5	18	-1	19	22	9
-1	-1	1	3	13	-1	8	16	22	-1	14	24	-1	17	2	-1	6	20	19	4	21	23	9	11	18
11	10	-1	7	17	-1	12	-1	-1	23	20	1	-1	4	3	22	2	16	9	21	13	-1	-1	5	8
16	15	6	8	19	17	3	13	4	11	22	5	21	-1	18	23	14	1	-1	-1	25	20	10	7	2
-1	4	18	14	2	9	20	1	7	21	-1	6	12	-1	8	25	-1	3	5	10	-1	-1	24	15	22
24	22	9	21	20	19	2	14	6	5	23	15	25	-1	10	8	7	-1	11	-1	-1	1	16	4	3
9	16	5	20	12	-1	15	-1	-1	18	-1	11	23	25	7	-1	-1	10	3	13	22	6	8	17	19
7	19	-1	24	3	-1	22	21	9	12	16	18	-1	2	6	-1	15	5	17	14	10	11	-1	23	-1
14	13	22	10	-1	-1	24	7	23	17	8	-1	15	20	19	9	-1	-1	-1	-1	16	21	5	12	4
-1	2	21	-1	23	8	-1	-1	25	3	10	9	14	-1	4	12	11	-1	16	20	15	13	1	18	24
18	25	4	-1	-1	16	-1	11	10	20	-1	12	-1	5	17	-1	19	23	22	8	-1	9	-1	2	-1
