25
6	1	24	10	7	-1	19	13	8	9	11	5	20	3	15	4	2	25	12	16	22	18	17	23	14
18	22	20	14	2	10	1	11	12	-1	17	8	21	16	7	13	15	23	24	5	9	4	19	3	25
12	16	11	15	8	18	17	14	4	7	2	24	23	1	25	3	19	22	21	9	6	10	13	20	5
9	5	25	19	17	15	3	24	22	-1	6	4	14	13	10	20	7	11	1	18	8	21	2	12	16
4	3	13	23	-1	25	16	2	20	5	18	12	19	22	-1	8	17	6	14	10	24	7	11	15	1
21	24	17	5	12	22	6	23	19	8	3	9	7	2	14	18	-1	1	25	15	20	16	10	11	13
8	15	19	20	3	1	9	25	18	2	16	21	5	12	4	14	-1	10	13	11	17	-1	23	7	24
-1	13	6	2	18	17	4	5	15	14	10	11	25	23	20	7	8	24	19	3	12	1	9	21	22
1	23	7	25	11	3	21	-1	24	13	22	6	-1	17	19	9	5	20	16	12	18	2	14	4	15
-1	14	4	22	9	16	12	7	11	20	15	13	1	18	24	6	21	-1	2	23	3	8	-1	-1	19
25	17	5	8	23	2	18	12	21	16	9	22	4	24	1	10	13	-1	3	7	14	20	15	6	11
2	11	15	21	10	13	24	8	-1	-1	7	3	18	14	17	25	12	4	20	6	19	5	16	22	-1
13	6	9	1	14	4	20	17	3	19	5	10	2	25	12	15	11	-1	23	22	7	24	18	8	21
24	4	12	3	19	7	10	22	23	15	8	16	-1	20	6	5	14	9	18	21	25	13	1	-1	17
7	20	16	18	22	14	5	6	25	11	23	19	15	21	13	17	24	2	8	1	4	12	3	10	9
19	18	-1	12	16	6	14	9	17	-1	1	2	13	10	11	21	20	5	7	25	15	23	8	24	4
-1	9	14	6	25	-1	7	21	16	18	24	15	12	19	5	2	23	13	11	4	1	22	20	17	10
15	10	1	11	4	23	2	19	5	24	20	7	17	6	16	22	3	12	9	8	13	14	-1	25	18
5	2	23	7	13	20	11	-1	1	25	14	18	22	8	21	19	10	15	17	24	16	3	12	9	6
17	8	21	24	20	12	13	15	10	22	4	-1	3	9	23	1	16	18	6	14	2	11	5	19	7
23	25	10	13	15	11	8	18	7	17	12	1	16	4	3	24	9	-1	22	20	5	19	6	14	2
11	12	8	16	6	5	25	3	13	10	19	17	24	15	-1	23	18	14	4	2	21	9	7	1	20
22	21	18	9	5	24	23	1	14	12	25	20	10	7	2	16	6	8	15	19	11	17	4	13	3
20	19	3	4	1	9	22	16	2	21	13	14	6	5	8	11	25	7	10	-1	23	15	24	18	12
14	7	2	17	24	19	15	20	6	4	21	23	9	11	18	12	1	3	5	13	10	25	22	16	8
