25
9	25	3	-1	4	8	21	24	17	-1	-1	15	13	-1	12	-1	-1	6	18	1	5	7	11	2	19
6	7	-1	16	-1	-1	-1	11	-1	4	24	-1	2	-1	23	-1	8	9	-1	22	-1	-1	14	13	25
19	-1	-1	5	24	9	-1	6	-1	25	18	-1	7	16	8	-1	4	-1	13	-1	-1	10	-1	-1	-1
-1	18	22	21	-1	2	23	-1	-1	13	25	-1	11	1	-1	10	24	17	-1	-1	-1	6	-1	16	-1
10	2	13	-1	1	-1	22	12	19	16	3	9	14	17	-1	20	25	-1	-1	21	8	4	-1	15	24
-1	-1	18	-1	7	11	15	21	2	10	-1	8	24	9	13	12	6	20	4	-1	16	-1	-1	19	22
24	22	4	1	-1	17	5	8	25	-1	-1	12	-1	21	2	13	7	3	19	10	15	-1	20	14	-1
21	19	-1	13	-1	-1	-1	18	-1	-1	-1	6	-1	-1	-1	24	-1	8	2	17	3	-1	12	-1	10
20	16	-1	6	8	-1	12	3	24	19	15	22	10	-1	7	14	21	18	9	5	-1	17	13	-1	2
-1	-1	2	12	-1	6	-1	-1	13	14	19	17	20	3	4	11	22	23	16	15	-1	21	24	7	8
1	-1	-1	25	2	16	11	-1	-1	8	-1	-1	-1	4	-1	-1	9	-1	22	3	-1	5	-1	-1	-1
13	4	-1	10	-1	5	25	19	-1	17	23	24	3	-1	15	7	18	-1	11	-1	2	16	21	-1	12
3	5	20	-1	-1	1	24	10	6	7	9	13	19	8	21	2	-1	-1	25	-1	17	14	18	22	-1
-1	-1	19	9	18	3	13	-1	4	21	5	2	16	-1	25	17	-1	14	6	8	11	-1	7	24	15
-1	8	21	7	17	-1	20	14	18	2	6	-1	1	12	10	-1	5	-1	23	13	19	25	4	-1	3
15	17	-1	22	-1	12	8	16	11	6	-1	3	25	-1	-1	18	2	4	14	23	7	-1	9	-1	1
5	14	-1	-1	-1	-1	3	4	20	-1	-1	-1	22	2	9	-1	17	10	-1	-1	-1	12	-1	-1	18
7	20	-1	2	25	21	-1	9	-1	5	12	1	23	14	-1	6	19	-1	8	16	4	3	17	-1	-1
11	-1	9	-1	21	7	2	17	-1	24	4	20	-1	-1	19	1	-1	5	3	12	22	8	25	10	16
-1	1	16	-1	12	-1	10	13	-1	15	17	18	8	-1	11	-1	20	22	-1	24	-1	-1	19	5	-1
-1	-1	-1	14	3	24	17	5	-1	12	8	-1	-1	-1	-1	4	15	-1	-1	-1	10	13	-1	20	-1
-1	-1	-1	20	-1	13	6	-1	-1	-1	-1	-1	-1	-1	17	8	-1	19	24	-1	9	22	1	-1	21
12	21	5	-1	-1	15	-1	20	8	-1	-1	-1	9	18	1	-1	-1	-1	-1	14	23	24	6	17	-1
18	-1	-1	24	15	-1	4	-1	-1	9	20	7	12	11	16	21	-1	2	-1	-1	25	19	-1	3	5
17	-1	-1	19	22	23	7	-1	1	-1	13	10	21	24	3	5	12	-1	20	-1	14	-1	2	18	4
