25
-1	-1	20	-1	13	1	4	25	18	-1	22	-1	-1	-1	6	2	-1	-1	-1	9	-1	5	-1	17	-1
2	14	18	-1	15	-1	5	-1	-1	-1	-1	-1	-1	-1	21	17	19	22	-1	6	23	25	11	7	1
8	25	3	5	-1	17	21	2	6	-1	16	20	-1	-1	12	18	24	15	1	13	-1	-1	9	4	10
-1	-1	-1	7	-1	10	-1	13	-1	-1	1	-1	18	25	-1	-1	-1	-1	5	21	-1	-1	3	19	8
1	-1	-1	21	-1	-1	8	-1	-1	-1	17	14	15	5	-1	23	20	10	-1	-1	-1	-1	18	-1	16
19	-1	5	14	2	21	-1	-1	-1	-1	11	-1	-1	18	-1	4	-1	12	-1	-1	-1	13	15	10	23
-1	-1	-1	-1	-1	-1	1	-1	12	-1	19	-1	-1	20	-1	-1	18	21	9	-1	-1	17	24	2	14
-1	4	11	13	-1	-1	6	-1	-1	-1	24	12	-1	1	-1	7	2	-1	10	20	21	9	-1	-1	22
-1	7	21	1	-1	-1	18	-1	23	2	-1	10	-1	3	-1	-1	-1	19	-1	-1	12	16	6	-1	11
-1	24	23	-1	-1	7	25	10	11	17	9	-1	-1	16	22	5	-1	13	-1	14	-1	4	1	3	20
-1	16	-1	22	-1	-1	12	20	25	6	13	1	9	8	-1	14	17	7	-1	-1	-1	21	10	-1	2
12	3	4	-1	9	2	-1	8	-1	1	-1	-1	-1	6	-1	-1	13	-1	15	-1	-1	18	22	16	7
20	-1	14	6	11	-1	-1	3	10	-1	2	16	21	-1	18	-1	-1	9	-1	22	17	-1	23	5	-1
24	18	7	-1	-1	-1	11	23	-1	-1	4	-1	-1	-1	-1	25	12	5	-1	10	6	-1	14	-1	13
13	1	25	-1	-1	-1	14	18	-1	-1	7	15	23	22	-1	20	-1	-1	11	16	4	3	19	12	24
-1	5	-1	19	7	18	16	6	1	-1	-1	-1	-1	-1	13	-1	23	-1	3	-1	8	24	20	-1	-1
23	-1	15	24	-1	-1	-1	7	-1	-1	6	-1	17	9	-1	-1	11	1	-1	-1	18	-1	16	22	19
-1	-1	-1	-1	18	-1	-1	9	-1	8	23	-1	5	19	2	-1	16	20	17	7	-1	-1	4	1	15
3	12	-1	-1	-1	15	10	-1	19	-1	20	25	-1	4	11	-1	-1	-1	-1	-1	2	-1	13	23	-1
22	20	1	-1	10	13	23	-1	-1	4	8	18	16	21	7	19	5	-1	-1	-1	-1	6	25	-1	-1
-1	11	-1	15	-1	-1	-1	14	-1	-1	-1	5	20	-1	16	22	9	-1	-1	-1	-1	-1	-1	-1	4
10	13	-1	-1	-1	-1	-1	-1	3	-1	18	7	4	14	17	-1	-1	-1	23	-1	16	15	8	11	12
-1	2	8	-1	16	11	7	-1	-1	18	-1	23	22	24	-1	-1	10	6	-1	-1	5	19	-1	25	-1
18	-1	-1	-1	-1	-1	2	12	-1	-1	21	-1	8	13	19	-1	15	11	20	-1	1	-1	7	24	6
-1	-1	9	-1	25	-1	-1	24	13	5	10	6	-1	-1	1	-1	7	17	-1	-1	22	-1	-1	-1	18
