25
24	6	10	1	7	11	3	15	20	5	23	-1	18	17	22	12	25	16	-1	4	9	21	8	13	-1
20	-1	14	-1	2	17	16	7	21	8	3	-1	4	19	9	24	-1	5	-1	13	-1	-1	-1	11	1
11	12	-1	16	-1	2	1	25	-1	-1	20	5	10	13	6	-1	22	9	19	3	-1	-1	-1	14	-1
13	4	23	3	21	18	22	-1	19	12	15	-1	7	11	-1	14	-1	10	17	8	5	25	20	-1	16
25	9	-1	5	17	-1	13	10	14	4	-1	16	21	2	8	-1	11	18	7	20	23	-1	22	-1	3
-1	20	-1	-1	-1	13	5	8	6	-1	18	12	15	24	23	10	-1	17	25	11	21	9	2	-1	22
18	22	9	21	5	-1	7	2	10	20	13	3	-1	4	11	-1	8	19	-1	16	12	-1	14	1	23
2	14	17	7	24	21	11	-1	9	23	-1	8	-1	22	10	5	-1	-1	1	-1	4	19	-1	20	15
8	11	16	12	6	19	-1	22	24	-1	-1	20	-1	7	21	4	-1	-1	18	23	10	5	13	3	-1
10	23	13	25	15	-1	4	3	-1	1	-1	2	19	6	-1	22	21	20	9	24	17	11	-1	18	-1
22	19	-1	18	16	1	-1	11	-1	-1	-1	4	23	8	15	7	-1	25	-1	21	-1	6	-1	9	-1
23	-1	7	2	13	14	-1	21	22	-1	9	6	3	-1	16	-1	15	24	10	19	25	-1	1	4	11
-1	15	-1	10	4	20	6	16	17	7	25	18	14	21	13	9	-1	8	3	22	-1	23	5	19	2
21	17	24	8	-1	4	-1	23	3	25	19	7	-1	5	-1	6	18	14	-1	1	-1	12	10	15	13
-1	3	6	-1	25	24	19	5	12	15	17	-1	22	20	1	-1	13	-1	23	2	18	-1	16	-1	7
12	24	3	4	19	8	20	6	11	16	2	-1	13	-1	25	18	9	21	14	5	15	7	23	22	-1
-1	7	18	-1	22	23	21	13	15	19	10	9	-1	3	4	8	-1	1	24	17	11	14	25	6	5
9	13	1	6	14	-1	-1	-1	2	-1	8	21	-1	18	-1	23	16	22	11	15	19	-1	3	17	20
15	2	21	-1	-1	7	14	17	18	3	22	23	5	16	19	20	4	-1	-1	25	1	-1	-1	-1	-1
-1	25	8	17	23	-1	24	1	4	22	6	-1	20	-1	-1	3	-1	-1	13	10	16	2	-1	-1	-1
-1	10	22	14	-1	15	18	24	-1	13	5	-1	8	25	3	2	17	23	21	6	-1	16	11	7	-1
-1	21	5	24	12	3	2	14	7	9	-1	13	16	10	20	25	1	-1	4	18	8	-1	19	23	6
19	8	-1	-1	-1	16	12	4	-1	21	7	24	6	-1	17	13	10	-1	22	14	-1	1	18	25	9
6	16	2	13	18	10	23	20	25	11	21	22	1	-1	12	-1	24	3	8	7	14	-1	15	5	4
-1	1	25	-1	11	22	17	19	-1	6	-1	-1	2	14	18	16	20	-1	-1	9	-1	3	24	10	-1
