25
-1	20	22	10	17	2	23	-1	11	-1	3	9	14	-1	-1	-1	5	24	12	19	21	-1	16	18	-1
16	-1	-1	-1	-1	19	-1	-1	-1	-1	5	2	-1	-1	-1	-1	21	-1	-1	-1	4	11	1	-1	-1
13	21	-1	-1	25	22	-1	12	-1	-1	15	10	1	4	11	7	-1	20	17	6	-1	-1	5	24	23
-1	-1	11	7	19	1	-1	18	6	-1	17	-1	21	20	24	25	23	4	3	9	-1	13	10	22	12
-1	-1	-1	-1	24	-1	20	5	-1	-1	-1	18	22	-1	-1	-1	-1	1	13	-1	9	14	-1	3	-1
19	-1	-1	-1	22	25	-1	4	20	6	2	-1	15	10	-1	-1	-1	7	18	-1	8	-1	9	1	13
-1	1	-1	-1	2	5	-1	-1	-1	21	-1	4	-1	19	3	16	6	8	11	20	22	-1	23	15	7
14	15	20	11	6	10	13	-1	-1	-1	25	17	5	-1	-1	22	1	9	4	24	12	18	-1	16	2
7	-1	24	21	8	15	11	16	23	22	-1	6	-1	14	-1	-1	12	5	2	25	-1	20	3	-1	4
4	-1	12	9	10	-1	-1	2	-1	1	-1	20	-1	-1	-1	-1	-1	-1	15	-1	6	5	-1	11	-1
3	25	8	19	5	6	21	17	-1	23	10	14	-1	-1	22	13	-1	15	1	18	-1	12	11	20	16
-1	-1	16	13	-1	18	4	1	25	15	-1	24	-1	12	5	-1	14	-1	7	2	-1	6	19	8	-1
-1	23	6	24	-1	14	22	10	13	11	-1	-1	-1	-1	20	21	4	16	-1	12	25	-1	18	2	-1
12	9	1	22	21	-1	8	24	19	-1	16	13	-1	18	2	-1	20	-1	25	23	-1	4	15	14	17
-1	-1	2	15	4	9	-1	20	16	12	1	23	7	11	-1	6	19	22	-1	17	-1	21	24	13	3
-1	6	-1	-1	14	-1	-1	-1	22	-1	23	25	10	15	-1	-1	3	12	-1	-1	18	-1	-1	-1	-1
21	7	9	-1	1	-1	18	-1	4	2	-1	12	8	6	16	17	22	19	-1	15	-1	-1	-1	10	5
10	-1	25	8	16	-1	-1	-1	5	13	14	7	2	24	17	23	-1	21	-1	-1	20	-1	6	4	19
-1	24	15	12	-1	11	-1	7	10	-1	20	19	-1	1	4	14	-1	-1	6	-1	16	22	2	21	9
11	4	17	3	13	-1	6	8	15	19	-1	21	-1	-1	9	20	2	25	10	-1	1	23	14	12	-1
9	-1	-1	-1	3	-1	15	23	-1	5	-1	22	-1	2	14	-1	7	17	21	-1	-1	1	12	6	-1
6	13	10	5	-1	3	19	22	21	9	12	-1	11	-1	15	24	25	2	23	1	14	17	4	-1	18
22	-1	-1	14	23	4	-1	-1	12	-1	6	1	-1	7	10	-1	-1	11	20	3	-1	19	-1	-1	21
8	2	-1	16	12	20	7	11	-1	18	-1	-1	25	17	19	4	10	6	-1	-1	24	3	-1	23	15
-1	11	7	1	15	8	-1	-1	14	10	4	3	13	-1	23	12	9	18	19	-1	-1	16	20	5	25
